order_id,customer_id,amount,currency,completed_at
559,1310,40.83,USD,2026-08-04 18:44:00
560,7765,113.41,USD,2026-08-04 14:20:00
561,8726,111.44,USD,2026-08-04 22:13:00
562,3262,29.64,USD,2026-08-04 23:46:00
563,8837,146.81,USD,2026-08-04 16:13:00
564,3837,88.73,USD,2026-08-04 16:24:00
565,9950,140.28,USD,2026-08-04 14:58:00
566,5331,196.42,USD,2026-08-04 11:43:00
567,5038,60.18,USD,2026-08-04 19:30:00
568,5876,85.15,USD,2026-08-04 08:35:00
569,9011,63.71,USD,2026-08-04 09:45:00
570,5480,96.97,USD,2026-08-04 10:30:00
571,9899,149.77,USD,2026-08-04 09:07:00
572,6654,245.34,USD,2026-08-04 12:57:00
573,2294,24.89,USD,2026-08-04 04:18:00
574,5201,118.96,USD,2026-08-04 11:59:00
575,9824,65.29,USD,2026-08-04 23:30:00
576,5450,147.07,USD,2026-08-04 08:59:00
577,4920,159.68,USD,2026-08-04 04:06:00
578,9700,172.41,USD,2026-08-04 07:03:00
579,2641,69.72,USD,2026-08-04 07:40:00
580,2647,183.58,USD,2026-08-04 13:21:00
581,3587,47.3,USD,2026-08-04 21:49:00
582,8793,234.73,USD,2026-08-04 13:41:00
583,5706,61.87,USD,2026-08-04 15:41:00
584,2465,166.79,USD,2026-08-04 10:18:00
585,1611,69.57,USD,2026-08-04 20:36:00
586,3880,222.33,USD,2026-08-04 05:26:00
587,9116,108.29,USD,2026-08-04 01:53:00
588,5742,191.02,USD,2026-08-04 05:59:00
589,2758,85.12,USD,2026-08-04 01:00:00
590,9901,121.77,USD,2026-08-04 10:18:00
591,3198,223.98,USD,2026-08-04 16:31:00
592,2845,79.12,USD,2026-08-04 16:29:00
593,5215,186.81,USD,2026-08-04 10:10:00
594,6523,18.31,USD,2026-08-04 22:11:00
595,4164,173.48,USD,2026-08-04 09:36:00
596,7643,216.19,USD,2026-08-04 05:39:00
597,7567,92.06,USD,2026-08-04 13:32:00
598,3303,58.42,USD,2026-08-04 21:06:00
599,1111,234.92,USD,2026-08-04 15:20:00
600,5374,70.35,USD,2026-08-04 08:24:00
601,1187,151.88,USD,2026-08-05 10:19:00
602,4871,99.49,USD,2026-08-05 08:41:00
603,6026,42.78,USD,2026-08-05 01:42:00
604,6095,176.23,USD,2026-08-05 05:25:00
605,5833,165.1,USD,2026-08-05 22:07:00
606,3188,66.9,USD,2026-08-05 11:39:00
607,7121,121.92,USD,2026-08-05 15:09:00
608,8714,144.07,USD,2026-08-05 13:44:00
609,4578,171.06,USD,2026-08-05 17:51:00
610,2341,192.36,USD,2026-08-05 07:43:00
611,6927,139.12,USD,2026-08-05 16:28:00
612,2011,147.58,USD,2026-08-05 02:58:00
613,9792,133.79,USD,2026-08-05 17:57:00
614,9525,92.11,USD,2026-08-05 04:10:00
615,9008,174.87,USD,2026-08-05 14:07:00
616,1911,134.94,USD,2026-08-05 02:57:00
617,8484,135.61,USD,2026-08-05 14:08:00
618,6049,146.32,USD,2026-08-05 18:03:00
619,1049,108.05,USD,2026-08-05 23:01:00
620,1742,150.9,USD,2026-08-05 23:13:00
621,9866,179.59,USD,2026-08-05 13:22:00
622,8734,225.14,USD,2026-08-05 01:59:00
623,3218,111.08,USD,2026-08-05 01:18:00
624,7887,166.78,USD,2026-08-05 20:46:00
625,7184,104.88,USD,2026-08-05 11:57:00
626,9835,175.44,USD,2026-08-05 12:05:00
627,2943,217.17,USD,2026-08-05 04:41:00
628,3086,107.37,USD,2026-08-05 05:34:00
629,1372,211.18,USD,2026-08-05 23:14:00
630,9920,173.27,USD,2026-08-05 09:29:00
631,4762,104.13,USD,2026-08-05 13:34:00
632,5516,96.35,USD,2026-08-05 07:29:00
633,2848,220.67,USD,2026-08-05 06:59:00
634,1256,170.15,USD,2026-08-05 01:51:00
635,1550,30.81,USD,2026-08-05 07:13:00
636,1797,172.93,USD,2026-08-05 14:38:00
637,8191,25.4,USD,2026-08-05 07:47:00
638,1924,66.06,USD,2026-08-05 07:34:00
639,4836,248.47,USD,2026-08-05 04:32:00
640,6253,89.94,USD,2026-08-05 23:36:00
641,9540,220.92,USD,2026-08-05 07:19:00
642,1998,85.62,USD,2026-08-05 07:26:00
643,3869,221.73,USD,2026-08-05 17:37:00
644,9120,115.39,USD,2026-08-05 20:43:00
645,7244,236.27,USD,2026-08-05 01:22:00
646,7688,178.63,USD,2026-08-05 16:20:00
647,9813,103.47,USD,2026-08-05 04:19:00
648,5927,214.6,USD,2026-08-05 15:15:00
649,1944,204.36,USD,2026-08-05 22:09:00
650,9683,242.43,USD,2026-08-05 17:26:00
651,4331,72.07,USD,2026-08-05 04:24:00
652,8369,33.58,USD,2026-08-05 10:41:00
653,4120,140.87,USD,2026-08-05 11:05:00
654,1647,103.63,USD,2026-08-05 01:17:00
655,4555,204.09,USD,2026-08-05 02:12:00
656,6455,219.33,USD,2026-08-05 15:13:00
657,4113,18.6,USD,2026-08-05 09:58:00
658,8846,190.52,USD,2026-08-05 23:07:00
659,4350,157.03,USD,2026-08-05 07:44:00
660,6269,71.24,USD,2026-08-05 12:58:00
661,6886,124.57,USD,2026-08-05 09:24:00
662,9147,99.52,USD,2026-08-05 09:16:00
663,8692,203.66,USD,2026-08-05 14:06:00
664,6126,62.73,USD,2026-08-05 10:58:00
665,4625,147.19,USD,2026-08-05 13:02:00
666,7841,18.81,USD,2026-08-05 23:09:00
667,4768,61.11,USD,2026-08-05 09:09:00
668,9180,210.84,USD,2026-08-05 12:36:00
669,6530,236.71,USD,2026-08-05 17:41:00
670,9037,208.07,USD,2026-08-05 08:48:00
671,6770,187.2,USD,2026-08-05 14:10:00
672,9000,184.27,USD,2026-08-05 05:08:00
673,1962,224.0,USD,2026-08-05 05:58:00
674,2217,212.18,USD,2026-08-05 16:02:00
675,7756,194.62,USD,2026-08-05 21:03:00
676,2113,163.21,USD,2026-08-05 04:53:00
677,9285,17.15,USD,2026-08-05 22:09:00
678,8916,29.21,USD,2026-08-05 14:23:00
679,9719,18.7,USD,2026-08-05 21:31:00
680,9673,17.78,USD,2026-08-05 17:26:00
681,5697,140.9,USD,2026-08-05 23:17:00
682,8054,206.09,USD,2026-08-05 00:32:00
683,9591,230.74,USD,2026-08-05 05:06:00
684,9625,60.1,USD,2026-08-05 04:15:00
685,7502,98.29,USD,2026-08-05 08:52:00
686,8520,240.43,USD,2026-08-05 02:23:00
687,4700,247.7,USD,2026-08-05 18:15:00
688,2320,209.59,USD,2026-08-05 09:43:00
689,1519,167.73,USD,2026-08-05 20:54:00
690,8798,104.13,USD,2026-08-05 02:25:00
691,3807,17.22,USD,2026-08-05 01:40:00
692,6427,213.65,USD,2026-08-05 02:31:00
693,9653,243.85,USD,2026-08-05 18:54:00
694,8790,64.68,USD,2026-08-05 01:14:00
695,5593,232.18,USD,2026-08-05 08:02:00
696,3938,169.66,USD,2026-08-05 17:36:00
697,3362,240.95,USD,2026-08-05 10:01:00
698,2260,108.6,USD,2026-08-05 22:52:00
699,7375,147.53,USD,2026-08-05 09:10:00
700,7288,142.03,USD,2026-08-05 21:57:00
701,2284,200.77,USD,2026-08-05 23:08:00
702,1879,243.97,USD,2026-08-05 16:47:00
703,2245,69.55,USD,2026-08-05 03:27:00
704,7499,195.72,USD,2026-08-05 10:38:00
705,8381,164.02,USD,2026-08-05 10:01:00
706,7150,98.62,USD,2026-08-05 15:14:00
707,7227,174.73,USD,2026-08-05 13:11:00
708,5037,160.37,USD,2026-08-05 02:49:00
709,3526,34.28,USD,2026-08-05 22:04:00
710,3527,199.21,USD,2026-08-05 12:45:00
711,2745,89.42,USD,2026-08-05 23:24:00
712,8286,236.6,USD,2026-08-05 02:00:00
713,3170,78.4,USD,2026-08-05 11:48:00
714,9395,116.28,USD,2026-08-05 02:11:00
715,6798,21.17,USD,2026-08-05 13:06:00
716,6315,155.28,USD,2026-08-05 17:05:00
717,7353,83.58,USD,2026-08-05 12:00:00
718,4977,226.77,USD,2026-08-05 02:46:00
719,7237,54.85,USD,2026-08-05 18:33:00
720,5397,78.2,USD,2026-08-05 05:08:00
721,8121,29.87,USD,2026-08-05 15:09:00
722,2260,85.44,USD,2026-08-05 08:26:00
723,9123,236.89,USD,2026-08-05 11:16:00
724,2752,60.95,USD,2026-08-05 19:39:00
725,7483,16.59,USD,2026-08-05 04:19:00
726,6399,160.75,USD,2026-08-05 10:53:00
727,3230,116.19,USD,2026-08-05 14:21:00
728,4290,156.75,USD,2026-08-05 09:20:00
729,7524,56.74,USD,2026-08-05 15:20:00
730,9044,187.7,USD,2026-08-05 10:18:00
731,7161,71.97,USD,2026-08-05 18:50:00
732,6980,199.68,USD,2026-08-05 08:52:00
733,9939,147.5,USD,2026-08-05 03:59:00
734,1440,195.39,USD,2026-08-05 05:43:00
735,4434,236.6,USD,2026-08-05 23:29:00
736,2133,83.46,USD,2026-08-05 14:51:00
737,5961,132.34,USD,2026-08-05 13:43:00
738,7932,169.79,USD,2026-08-05 07:16:00
739,8851,120.53,USD,2026-08-05 12:04:00
740,7853,140.58,USD,2026-08-05 18:25:00
741,6890,200.82,USD,2026-08-05 17:02:00
742,2392,205.89,USD,2026-08-05 22:57:00
743,6816,73.33,USD,2026-08-05 03:49:00
744,7547,158.98,USD,2026-08-05 05:41:00
745,1172,116.16,USD,2026-08-05 10:50:00
746,9499,67.17,USD,2026-08-05 03:16:00
747,4621,176.6,USD,2026-08-05 17:37:00
748,9199,106.92,USD,2026-08-05 14:23:00
749,8909,249.46,USD,2026-08-05 04:22:00
750,2406,112.75,USD,2026-08-05 03:18:00
751,3321,236.06,USD,2026-08-05 03:53:00
752,4389,95.62,USD,2026-08-05 11:19:00
753,2599,96.85,USD,2026-08-05 16:30:00
754,6225,178.74,USD,2026-08-05 14:46:00
755,2885,25.5,USD,2026-08-05 02:19:00
756,2791,95.62,USD,2026-08-05 00:54:00
757,4996,53.62,USD,2026-08-05 21:51:00
758,6422,144.7,USD,2026-08-05 16:11:00
759,4798,240.24,USD,2026-08-05 17:27:00
760,8080,58.35,USD,2026-08-05 12:40:00
761,4232,188.29,USD,2026-08-05 12:01:00
762,1072,115.94,USD,2026-08-05 14:37:00
763,2025,63.36,USD,2026-08-05 22:13:00
764,9796,202.88,USD,2026-08-05 18:06:00
765,8496,91.61,USD,2026-08-05 05:23:00
766,9646,217.72,USD,2026-08-06 08:42:00
767,7431,155.29,USD,2026-08-06 20:20:00
768,8501,96.76,USD,2026-08-06 18:07:00
769,5873,206.23,USD,2026-08-06 19:11:00
770,3194,34.92,USD,2026-08-06 19:37:00
771,2916,71.06,USD,2026-08-06 10:07:00
772,9369,177.96,USD,2026-08-06 05:23:00
773,7286,155.16,USD,2026-08-06 12:26:00
774,9804,129.37,USD,2026-08-06 13:11:00
775,3838,166.64,USD,2026-08-06 22:58:00
776,3298,130.07,USD,2026-08-06 17:10:00
777,1878,212.87,USD,2026-08-06 05:20:00
778,4196,128.88,USD,2026-08-06 11:00:00
779,9109,133.78,USD,2026-08-06 12:35:00
780,8272,130.56,USD,2026-08-06 13:43:00
781,1505,34.43,USD,2026-08-06 15:10:00
782,4683,22.68,USD,2026-08-06 07:18:00
783,8492,54.53,USD,2026-08-06 17:18:00
784,9115,196.55,USD,2026-08-06 18:47:00
785,2871,41.6,USD,2026-08-06 17:32:00
786,7010,142.63,USD,2026-08-06 08:49:00
787,8231,192.84,USD,2026-08-06 17:52:00
788,2677,247.6,USD,2026-08-06 17:13:00
789,5055,168.61,USD,2026-08-06 23:53:00
790,8368,249.84,USD,2026-08-06 09:55:00
791,2425,217.62,USD,2026-08-06 08:22:00
792,4882,248.58,USD,2026-08-06 14:55:00
793,6744,188.34,USD,2026-08-06 06:51:00
794,3719,163.7,USD,2026-08-06 22:39:00
795,4390,199.44,USD,2026-08-06 19:08:00
796,5605,97.44,USD,2026-08-06 01:36:00
797,5794,54.57,USD,2026-08-06 19:34:00
798,9428,77.83,USD,2026-08-06 09:36:00
799,7743,37.38,USD,2026-08-06 21:52:00
800,3078,218.76,USD,2026-08-06 01:17:00
801,3396,46.18,USD,2026-08-06 22:55:00
802,7434,209.69,USD,2026-08-06 22:20:00
803,5402,150.69,USD,2026-08-06 15:09:00
804,2237,103.17,USD,2026-08-06 20:26:00
805,2525,221.83,USD,2026-08-06 20:50:00
806,7046,191.2,USD,2026-08-06 12:32:00
807,1040,91.91,USD,2026-08-06 14:31:00
808,8511,186.77,USD,2026-08-06 23:05:00
809,2037,178.86,USD,2026-08-06 20:42:00
810,8039,66.19,USD,2026-08-06 17:25:00
811,5646,78.11,USD,2026-08-06 06:31:00
812,8951,150.81,USD,2026-08-06 10:35:00
813,1793,175.4,USD,2026-08-06 10:57:00
814,8529,162.15,USD,2026-08-06 01:06:00
815,3588,233.42,USD,2026-08-06 00:07:00
816,8009,15.16,USD,2026-08-06 14:29:00
817,5945,228.71,USD,2026-08-06 06:44:00
818,5489,234.19,USD,2026-08-06 05:55:00
819,2350,99.7,USD,2026-08-06 02:41:00
820,3711,227.39,USD,2026-08-06 11:42:00
821,4836,162.02,USD,2026-08-06 01:25:00
822,2559,36.43,USD,2026-08-06 13:41:00
823,3174,127.05,USD,2026-08-06 00:13:00
824,8291,137.07,USD,2026-08-06 18:14:00
825,2975,178.47,USD,2026-08-06 00:00:00
826,2160,46.06,USD,2026-08-06 13:44:00
827,2678,35.99,USD,2026-08-06 07:24:00
828,5902,101.38,USD,2026-08-06 03:20:00
829,3181,196.76,USD,2026-08-06 04:24:00
830,9691,48.57,USD,2026-08-06 20:43:00
831,3688,158.43,USD,2026-08-06 18:00:00
832,3480,184.77,USD,2026-08-06 14:22:00
833,4559,176.34,USD,2026-08-06 13:39:00
834,3017,38.61,USD,2026-08-06 02:57:00
835,8035,105.25,USD,2026-08-06 18:46:00
836,5537,47.86,USD,2026-08-06 10:50:00
837,5668,73.32,USD,2026-08-06 20:05:00
838,5942,214.25,USD,2026-08-06 22:01:00
839,4090,157.63,USD,2026-08-06 06:33:00
840,1894,84.45,USD,2026-08-06 23:25:00
841,4949,105.68,USD,2026-08-06 07:31:00
842,9655,154.57,USD,2026-08-06 15:40:00
843,3162,234.47,USD,2026-08-06 00:23:00
844,7895,212.16,USD,2026-08-06 12:55:00
845,8717,175.49,USD,2026-08-06 11:34:00
846,1225,153.03,USD,2026-08-06 02:01:00
847,1990,24.36,USD,2026-08-06 08:13:00
848,9209,82.32,USD,2026-08-06 12:32:00
849,2350,179.93,USD,2026-08-06 13:27:00
850,3501,141.35,USD,2026-08-06 20:34:00
851,9377,87.83,USD,2026-08-06 08:05:00
852,6353,51.51,USD,2026-08-06 06:51:00
853,2083,164.06,USD,2026-08-06 12:37:00
854,4909,117.81,USD,2026-08-06 09:44:00
855,8118,35.26,USD,2026-08-06 01:15:00
856,1901,158.89,USD,2026-08-06 03:29:00
857,3877,189.3,USD,2026-08-06 09:42:00
858,1185,181.36,USD,2026-08-06 03:00:00
859,9568,238.96,USD,2026-08-06 05:31:00
860,5247,208.29,USD,2026-08-06 16:50:00
861,5403,44.83,USD,2026-08-06 05:23:00
862,1480,42.74,USD,2026-08-06 23:56:00
863,9582,115.89,USD,2026-08-06 10:51:00
864,2262,182.4,USD,2026-08-06 02:16:00
865,1908,135.03,USD,2026-08-06 15:29:00
866,7024,148.22,USD,2026-08-06 15:54:00
867,2889,196.73,USD,2026-08-06 05:16:00
868,1721,134.57,USD,2026-08-06 07:47:00
869,6963,25.81,USD,2026-08-06 00:15:00
870,1579,50.27,USD,2026-08-06 12:58:00
871,7870,229.78,USD,2026-08-06 17:51:00
872,6241,73.34,USD,2026-08-06 07:20:00
873,7108,33.3,USD,2026-08-06 08:52:00
874,1862,173.23,USD,2026-08-06 03:32:00
875,1752,204.02,USD,2026-08-06 05:14:00
876,5625,221.09,USD,2026-08-06 12:04:00
877,8483,35.3,USD,2026-08-06 09:20:00
878,5979,62.16,USD,2026-08-06 00:23:00
879,7033,72.01,USD,2026-08-06 23:39:00
880,4201,249.48,USD,2026-08-06 18:31:00
881,5016,143.44,USD,2026-08-06 23:57:00
882,1391,234.11,USD,2026-08-06 04:00:00
883,1157,96.41,USD,2026-08-06 07:34:00
884,7164,193.35,USD,2026-08-06 10:00:00
885,4361,87.26,USD,2026-08-06 23:46:00
886,1981,113.66,USD,2026-08-06 16:15:00
887,1719,80.76,USD,2026-08-06 04:45:00
888,7767,213.69,USD,2026-08-06 07:57:00
889,2391,102.54,USD,2026-08-06 22:57:00
890,7461,133.78,USD,2026-08-06 18:06:00
891,8126,148.44,USD,2026-08-06 02:37:00
892,5276,70.64,USD,2026-08-06 21:08:00
893,6345,203.19,USD,2026-08-06 10:59:00
894,2223,78.91,USD,2026-08-06 10:28:00
895,2785,198.29,USD,2026-08-06 06:08:00
896,8635,53.63,USD,2026-08-06 04:06:00
897,6870,43.37,USD,2026-08-06 10:26:00
898,5341,87.45,USD,2026-08-06 06:28:00
899,5984,52.04,USD,2026-08-06 03:05:00
900,4522,156.78,USD,2026-08-06 22:44:00
901,5066,36.44,USD,2026-08-06 10:09:00
902,5896,135.66,USD,2026-08-06 11:25:00
903,1509,247.81,USD,2026-08-06 08:52:00
904,5093,121.27,USD,2026-08-07 12:54:00
905,3290,38.95,USD,2026-08-07 03:29:00
906,4641,29.49,USD,2026-08-07 03:00:00
907,7098,208.56,USD,2026-08-07 04:12:00
908,2376,235.33,USD,2026-08-07 21:40:00
909,2228,75.82,USD,2026-08-07 18:37:00
910,8265,61.47,USD,2026-08-07 00:04:00
911,6432,227.69,USD,2026-08-07 04:05:00
912,1829,236.44,USD,2026-08-07 03:02:00
913,7471,149.86,USD,2026-08-07 05:59:00
914,7990,104.94,USD,2026-08-07 15:01:00
915,4066,65.46,USD,2026-08-07 05:22:00
916,3435,119.81,USD,2026-08-07 08:17:00
917,5026,160.51,USD,2026-08-07 01:39:00
918,8848,132.24,USD,2026-08-07 20:18:00
919,3248,80.75,USD,2026-08-07 01:05:00
920,9614,166.02,USD,2026-08-07 13:12:00
921,9907,248.61,USD,2026-08-07 07:40:00
922,6883,198.75,USD,2026-08-07 00:24:00
923,6636,198.64,USD,2026-08-07 15:34:00
924,5430,90.58,USD,2026-08-07 18:32:00
925,4588,89.94,USD,2026-08-07 05:01:00
926,5602,205.51,USD,2026-08-07 00:57:00
927,9674,248.01,USD,2026-08-07 01:51:00
928,4813,152.24,USD,2026-08-07 11:49:00
929,4951,73.25,USD,2026-08-07 05:06:00
930,1916,206.83,USD,2026-08-07 08:34:00
931,7363,213.93,USD,2026-08-07 07:36:00
932,3846,212.22,USD,2026-08-07 11:59:00
933,6878,154.24,USD,2026-08-07 05:15:00
934,6761,180.31,USD,2026-08-07 18:01:00
935,4084,48.39,USD,2026-08-07 18:36:00
936,9035,87.63,USD,2026-08-07 15:34:00
937,4584,28.2,USD,2026-08-07 01:05:00
938,6435,127.33,USD,2026-08-07 00:33:00
939,6582,204.51,USD,2026-08-07 19:12:00
940,6301,230.91,USD,2026-08-07 22:11:00
941,3320,49.71,USD,2026-08-07 01:01:00
942,6978,138.68,USD,2026-08-07 03:54:00
943,7481,180.57,USD,2026-08-07 02:23:00
944,6285,94.09,USD,2026-08-07 18:06:00
945,8157,187.1,USD,2026-08-07 04:10:00
946,3854,167.56,USD,2026-08-07 20:31:00
947,6846,177.99,USD,2026-08-07 22:35:00
948,3872,153.4,USD,2026-08-07 07:42:00
949,5825,187.49,USD,2026-08-07 12:19:00
950,7415,186.28,USD,2026-08-07 04:11:00
951,6213,57.79,USD,2026-08-07 18:02:00
952,2705,165.32,USD,2026-08-07 19:14:00
953,2274,92.82,USD,2026-08-07 15:09:00
954,3750,245.86,USD,2026-08-07 07:22:00
955,6500,241.32,USD,2026-08-07 20:56:00
956,5088,77.32,USD,2026-08-07 14:00:00
957,2770,97.36,USD,2026-08-07 22:04:00
958,8179,26.31,USD,2026-08-07 23:00:00
959,7783,242.74,USD,2026-08-07 23:26:00
960,9946,104.0,USD,2026-08-07 15:56:00
961,4695,209.77,USD,2026-08-07 12:06:00
962,1547,32.32,USD,2026-08-07 05:28:00
963,2715,89.9,USD,2026-08-07 09:01:00
964,7151,54.97,USD,2026-08-07 02:21:00
965,2525,32.63,USD,2026-08-07 05:46:00
966,8909,246.54,USD,2026-08-07 10:38:00
967,3703,116.36,USD,2026-08-07 22:01:00
968,1877,117.04,USD,2026-08-07 19:56:00
969,4112,63.3,USD,2026-08-07 03:21:00
970,9849,145.22,USD,2026-08-07 13:44:00
971,4891,81.16,USD,2026-08-07 08:42:00
972,9043,107.33,USD,2026-08-07 03:03:00
973,8005,99.79,USD,2026-08-07 04:03:00
974,8869,208.62,USD,2026-08-07 02:18:00
975,3798,21.05,USD,2026-08-07 06:06:00
976,8758,244.61,USD,2026-08-07 20:18:00
977,8715,199.45,USD,2026-08-07 03:19:00
978,2493,170.34,USD,2026-08-07 15:57:00
979,7078,106.07,USD,2026-08-07 20:34:00
980,1731,58.85,USD,2026-08-07 12:23:00
981,4706,124.29,USD,2026-08-07 08:28:00
982,2584,29.49,USD,2026-08-07 08:36:00
983,9871,95.79,USD,2026-08-07 02:42:00
984,1999,153.59,USD,2026-08-07 13:48:00
985,9773,137.81,USD,2026-08-07 12:52:00
986,4860,235.04,USD,2026-08-07 21:55:00
987,1568,33.55,USD,2026-08-07 15:19:00
988,3415,226.61,USD,2026-08-07 16:36:00
989,3738,120.52,USD,2026-08-07 03:48:00
990,1699,60.29,USD,2026-08-07 06:51:00
991,8133,247.25,USD,2026-08-07 13:05:00
992,5225,162.4,USD,2026-08-07 06:52:00
993,2097,185.87,USD,2026-08-07 10:58:00
994,6343,145.75,USD,2026-08-07 02:24:00
995,1202,122.67,USD,2026-08-07 08:33:00
996,7874,153.08,USD,2026-08-07 22:39:00
997,2641,50.17,USD,2026-08-07 03:26:00
998,5687,198.19,USD,2026-08-07 03:36:00
999,7732,95.81,USD,2026-08-07 17:56:00
1000,8750,168.88,USD,2026-08-07 08:24:00
1001,3356,79.72,USD,2026-08-07 01:11:00
1002,7581,174.99,USD,2026-08-07 19:38:00
1003,6431,224.05,USD,2026-08-07 01:25:00
1004,8785,26.58,USD,2026-08-07 22:15:00
1005,6535,102.52,USD,2026-08-07 08:57:00
1006,9054,80.88,USD,2026-08-07 09:19:00
1007,4734,38.08,USD,2026-08-07 22:43:00
1008,8259,243.94,USD,2026-08-07 04:19:00
1009,2462,186.27,USD,2026-08-07 10:17:00
1010,7671,64.68,USD,2026-08-07 06:28:00
1011,7126,193.48,USD,2026-08-07 23:31:00
1012,2075,201.0,USD,2026-08-07 01:32:00
1013,3222,134.1,USD,2026-08-07 09:45:00
1014,3846,148.64,USD,2026-08-07 16:56:00
1015,1944,210.74,USD,2026-08-07 06:56:00
1016,6904,122.27,USD,2026-08-07 07:02:00
1017,8605,79.38,USD,2026-08-07 22:12:00
1018,3029,164.32,USD,2026-08-07 16:25:00
1019,9008,71.86,USD,2026-08-07 21:01:00
1020,8775,56.73,USD,2026-08-07 19:28:00
1021,3679,97.19,USD,2026-08-07 18:35:00
1022,2480,210.25,USD,2026-08-07 08:47:00
1023,3669,105.84,USD,2026-08-07 09:01:00
1024,4626,241.76,USD,2026-08-07 18:49:00
1025,5408,174.26,USD,2026-08-07 20:14:00
1026,1145,135.62,USD,2026-08-07 20:26:00
1027,3837,46.09,USD,2026-08-07 15:58:00
1028,5135,16.99,USD,2026-08-07 19:51:00
1029,5511,236.61,USD,2026-08-07 19:51:00
1030,6713,103.47,USD,2026-08-07 13:57:00
1031,5950,66.28,USD,2026-08-07 14:16:00
1032,7506,208.71,USD,2026-08-07 21:33:00
1033,7131,16.73,USD,2026-08-07 18:06:00
1034,5631,154.54,USD,2026-08-07 17:41:00
1035,2045,40.4,USD,2026-08-07 09:43:00
1036,5536,165.54,USD,2026-08-07 10:17:00
1037,5895,182.11,USD,2026-08-07 08:41:00
1038,4937,136.56,USD,2026-08-07 06:09:00
1039,7620,216.47,USD,2026-08-07 01:51:00
1040,1417,174.98,USD,2026-08-07 21:20:00
1041,5250,249.41,USD,2026-08-07 20:31:00
1042,1578,106.24,USD,2026-08-07 13:25:00
1043,4111,248.77,USD,2026-08-07 18:45:00
1044,9759,182.64,USD,2026-08-07 10:46:00
1045,6873,126.8,USD,2026-08-07 20:50:00
1046,3967,213.67,USD,2026-08-07 16:19:00
1047,5237,125.63,USD,2026-08-07 09:06:00
1048,3999,146.37,USD,2026-08-07 23:51:00
1049,2463,93.87,USD,2026-08-07 21:57:00
1050,6031,67.48,USD,2026-08-07 07:22:00
1051,7089,223.41,USD,2026-08-07 13:50:00
1052,2929,84.1,USD,2026-08-07 08:37:00
1053,2166,218.6,USD,2026-08-07 15:03:00
1054,2963,60.72,USD,2026-08-07 15:56:00
1055,7768,139.51,USD,2026-08-07 21:24:00
1056,3250,215.75,USD,2026-08-07 01:55:00
1057,8496,111.16,USD,2026-08-07 06:21:00
1058,3954,217.66,USD,2026-08-07 04:20:00
1059,3897,93.17,USD,2026-08-07 02:31:00
1060,8406,28.63,USD,2026-08-07 10:40:00
1061,3762,193.88,USD,2026-08-07 08:13:00
1062,2442,52.23,USD,2026-08-07 18:48:00
1063,8035,116.92,USD,2026-08-07 04:39:00
1064,7280,241.85,USD,2026-08-07 12:27:00
1065,7112,140.44,USD,2026-08-07 00:02:00
1066,9700,90.72,USD,2026-08-07 00:57:00
1067,5076,174.04,USD,2026-08-07 06:01:00
1068,6113,221.09,USD,2026-08-07 07:44:00
1069,6015,133.28,USD,2026-08-08 03:24:00
1070,5885,208.6,USD,2026-08-08 05:04:00
1071,9587,186.04,USD,2026-08-08 09:29:00
1072,3192,223.67,USD,2026-08-08 10:27:00
1073,4087,130.19,USD,2026-08-08 10:57:00
1074,7609,230.78,USD,2026-08-08 05:58:00
1075,3149,67.72,USD,2026-08-08 00:14:00
1076,9267,20.15,USD,2026-08-08 06:46:00
1077,1612,101.15,USD,2026-08-08 05:07:00
1078,9761,165.48,USD,2026-08-08 12:56:00
1079,1785,154.57,USD,2026-08-08 19:03:00
1080,1323,168.59,USD,2026-08-08 21:06:00
1081,8279,42.21,USD,2026-08-08 01:44:00
1082,8772,143.61,USD,2026-08-08 12:07:00
1083,1152,63.29,USD,2026-08-08 22:09:00
1084,9524,170.49,USD,2026-08-08 09:26:00
1085,3247,157.32,USD,2026-08-08 08:39:00
1086,9381,226.18,USD,2026-08-08 13:53:00
1087,2867,42.67,USD,2026-08-08 23:39:00
1088,4272,61.68,USD,2026-08-08 03:31:00
1089,4304,137.94,USD,2026-08-08 08:53:00
1090,3627,111.29,USD,2026-08-08 11:45:00
1091,4402,131.64,USD,2026-08-08 01:35:00
1092,4842,127.96,USD,2026-08-08 22:59:00
1093,2809,172.83,USD,2026-08-08 00:00:00
1094,2475,131.11,USD,2026-08-08 18:42:00
1095,2659,185.04,USD,2026-08-08 16:04:00
1096,5850,69.32,USD,2026-08-08 08:41:00
1097,3862,26.77,USD,2026-08-08 08:29:00
1098,6123,83.28,USD,2026-08-08 01:54:00
1099,1751,42.24,USD,2026-08-08 13:47:00
1100,3793,47.52,USD,2026-08-08 00:54:00
1101,5395,225.21,USD,2026-08-08 10:22:00
1102,6615,102.57,USD,2026-08-08 23:05:00
1103,8479,109.18,USD,2026-08-08 05:07:00
1104,8835,105.64,USD,2026-08-08 08:53:00
1105,3732,223.24,USD,2026-08-08 13:41:00
1106,1960,178.6,USD,2026-08-08 03:08:00
1107,8908,112.77,USD,2026-08-08 05:06:00
1108,7221,117.97,USD,2026-08-08 18:43:00
1109,3140,21.77,USD,2026-08-08 11:39:00
1110,7738,129.71,USD,2026-08-08 15:58:00
1111,6148,29.88,USD,2026-08-08 14:02:00
1112,9598,219.06,USD,2026-08-08 00:45:00
